name,total_budget,total_revenue,total_return
Krishna D.K.,3000000.0,6600000.0,2.2
Daniel Scheinert,3000000.0,4210454.0,1.4034846666666667
Alan Cumming,3000000.0,0.0,0.0
Lucky McKee,3000000.0,150277.0,0.0500923333333333
Terry Ingram,3000000.0,0.0,0.0
"Arthur Rankin, Jr.",3000000.0,6455530.0,2.1518433333333333
Tim Sullivan,3000000.0,218626.0,0.0728753333333333
Arthur Rosson,3000000.0,9012000.0,3.004
John Korty,3000000.0,0.0,0.0
Brady Corbet,3000000.0,0.0,0.0
Marco Ristori,3000000.0,0.0,0.0
Roberto Santucci,3000000.0,1672940.0,0.5576466666666666
Ralph A. Villani,3000000.0,0.0,0.0
Clark Gregg,3000000.0,3830137.0,1.2767123333333332
J.G. Quintel,3000000.0,0.0,0.0
Martin Lawrence,3000000.0,19184015.0,6.3946716666666665
Luca Boni,3000000.0,0.0,0.0
Michael Jai White,3000000.0,0.0,0.0
Anthony Page,3000000.0,0.0,0.0
Daniel Lusko,3000000.0,1558836.0,0.519612
Jason Alexander,3000000.0,0.0,0.0
Brian Hooks,3000000.0,0.0,0.0
David Lister,3000000.0,0.0,0.0
Sophie Laloy,3000000.0,0.0,0.0
Jonas Alexander Arnby,3000000.0,0.0,0.0
Maksim Pezhemskiy,3000000.0,17850711.0,5.950237
George VanBuskirk,3000000.0,0.0,0.0
Enrique Begné,3000000.0,0.0,0.0
Patrice Leconte,3000000.0,2503829.0,0.8346096666666667
Fred Andrews,3000000.0,0.0,0.0
Jonas Quastel,3000000.0,0.0,0.0
Adam Simon,3000000.0,1753979.0,0.5846596666666667
Steve Barker,3000000.0,0.0,0.0
Andy Fetscher,3000000.0,0.0,0.0
Alan Badoev,3000000.0,0.0,0.0
Anthony Burns,3000000.0,14944.0,0.0049813333333333
Marco van Belle,3000000.0,0.0,0.0
Warren P. Sonoda,3000000.0,0.0,0.0
Rajkumar Santoshi,3000000.0,32000000.0,10.666666666666666
Johan Renck,3000000.0,0.0,0.0
Raj Nidimoru,3000000.0,6600000.0,2.2
Jules Bass,3000000.0,6455530.0,2.1518433333333333
Darin Scott,3000000.0,0.0,0.0
Eric Karson,3000000.0,18971000.0,6.323666666666667
Neil Johnson,3000000.0,0.0,0.0
Deon Taylor,3000000.0,0.0,0.0
Eric Forsberg,3000000.0,0.0,0.0
Pernilla August,3000000.0,4800080.0,1.6000266666666667
Rachel Grady,3000000.0,103735.0,0.0345783333333333
Chris Nelson,3000000.0,0.0,0.0
Jang Joon-hwan,3000000.0,0.0,0.0
Rob McKittrick,3000000.0,18637690.0,6.212563333333334
Sergei Glezin,3000000.0,19010585.0,6.336861666666667
Peter Collinson,3000000.0,0.0,0.0
David Brooks,3000000.0,3010.0,0.0010033333333333
Bob Keen,3000000.0,0.0,0.0
Jason Mann,3000000.0,0.0,0.0
Darren Stein,3000000.0,3076820.0,1.0256066666666668
Stefan Schwartz,3000000.0,302204.0,0.1007346666666666
Tod Williams,3000000.0,178645063.0,59.548354333333336
Alex van Warmerdam,3000000.0,0.0,0.0
Kyle Rankin,3000000.0,0.0,0.0
Adam Marcus,3000000.0,15938065.0,5.312688333333333
Will Canon,3000000.0,3387000.0,1.129
Greg A. Sager,3000000.0,0.0,0.0
Federico Fellini,3000000.0,20268045.0,6.756015
Peter M. Cohen,3000000.0,0.0,0.0
Jeff Broadstreet,3000000.0,1449945.0,0.483315
Stuart Rosenberg,3000000.0,139771481.0,46.59049366666667
Katrina Holden Bronson,3000000.0,0.0,0.0
Eugene Jarecki,3000000.0,103735.0,0.0345783333333333
Gian Alfonso Pacinotti,3000000.0,0.0,0.0
Márcio Garcia,3000000.0,0.0,0.0
Leslye Headland,3000000.0,15162070.0,5.054023333333333
Alejandro Stoessel,3000000.0,0.0,0.0
Lloyd Kaufman,3000000.0,0.0,0.0
Dan Kwan,3000000.0,4210454.0,1.4034846666666667
Eric Bross,3000000.0,0.0,0.0
Mel Stuart,3000000.0,4000000.0,1.3333333333333333
John 'Bud' Cardos,3000000.0,17000000.0,5.666666666666667
Peter Callahan,3000000.0,0.0,0.0
Carlos Olivieri,3000000.0,0.0,0.0
Chris Sun,3000000.0,0.0,0.0
Peter Burger,3000000.0,0.0,0.0
Matthew Bright,3000000.0,0.0,0.0
Jason Eisener,3000000.0,791946.0,0.263982
Stevie Long,3000000.0,0.0,0.0
José Luis Cuerda,3000000.0,6000000.0,2.0
Heidi Ewing,3000000.0,103735.0,0.0345783333333333
Jon Fauer,3000000.0,0.0,0.0
Roy T. Wood,2980000.0,0.0,0.0
Rolf de Heer,2950000.0,600000.0,0.2033898305084746
Tay Garnett,2920000.0,9132000.0,3.127397260273973
Kodi Rama Krishna,2915739.0,14000000.0,4.801527160009864
Christina Rosendahl,2907868.0,0.0,0.0
Leon Ford,2902660.0,0.0,0.0
Scott Sanders,2900000.0,296557.0,0.1022610344827586
George Iida,2900000.0,0.0,0.0
Peter Thorwarth,2888030.0,0.0,0.0
Cristian Mungiu,2852510.0,1654319.0,0.5799520422364864
Carlos Reygadas,2851842.0,253527.0,0.0888993850290443
Zaida Bergroth,2830000.0,0.0,0.0
Jack Kinney,2812068.0,1600000.0,0.5689762836460569
Akan Satayev,2800010.0,0.0,0.0
Marcel Sarmiento,2800000.0,24416.0,0.00872
Justin Barber,2800000.0,3600000.0,1.2857142857142858
Alan Myerson,2800000.0,45789371.0,16.353346785714287
Antoine Cuypers,2800000.0,0.0,0.0
Kristoffer Metcalfe,2800000.0,0.0,0.0
Arman Gevorgyan,2800000.0,964206.0,0.3443592857142857
Sang-woo Kim,2800000.0,0.0,0.0
Houda Benyamina,2791874.0,0.0,0.0
Adolfo Aristarain,2763806.0,0.0,0.0
Hans Weingartner,2750000.0,0.0,0.0
Antonio Serrano,2750000.0,0.0,0.0
Muli Segev,2745000.0,5850000.0,2.1311475409836067
Adam Sanderson,2745000.0,5850000.0,2.1311475409836067
Barbara Bialowas,2742651.0,0.0,0.0
William Wesley,2725000.0,0.0,0.0
Ricardo de Montreuil,2716000.0,2403885.0,0.8850828424153167
Gianluca Ansanelli,2700000.0,0.0,0.0
Jeanne Waltz,2700000.0,0.0,0.0
Mike Marvin,2700000.0,3500000.0,1.2962962962962965
Lauri Törhönen,2691570.0,0.0,0.0
Russ Meyer,2660000.0,46000000.0,17.293233082706767
Anu Menon,2640000.0,0.0,0.0
Jean-Luc Godard,2614000.0,867433.0,0.3318412394797245
Marja Pyykkö,2611634.0,0.0,0.0
Stacy Peralta,2600110.0,3166000.0,1.2176407921203334
Nacho Vigalondo,2600000.0,3598959.0,1.384215
Mark Jones,2600000.0,8556940.0,3.291130769230769
Dina Shturmanova,2600000.0,0.0,0.0
Jeff Burr,2600000.0,8685358.0,3.340522307692308
Aamir Khan,2600000.0,28430000.0,10.934615384615384
Ki-hyeong Park,2600000.0,0.0,0.0
Hans Fabian Wullenweber,2600000.0,0.0,0.0
Arto Halonen,2562000.0,0.0,0.0
Alfonso Pineda Ulloa,2556455.0,0.0,0.0
Taneli Mustonen,2532960.0,0.0,0.0
Marcelo Galvão,2511000.0,0.0,0.0
Aleksei Popogrebsky,2500000.0,0.0,0.0
Alex Rivera,2500000.0,107559.0,0.0430236
Kai Parlange Tessman,2500000.0,0.0,0.0
William Sterling,2500000.0,0.0,0.0
Svyatoslav Podgayevskiy,2500000.0,2548510.0,1.019404
Juha Wuolijoki,2500000.0,0.0,0.0
William Fruet,2500000.0,0.0,0.0
Bill Corcoran,2500000.0,0.0,0.0
Marco Ponti,2500000.0,0.0,0.0
Richard Friedman,2500000.0,0.0,0.0
Vardan Hakobyan,2500000.0,0.0,0.0
Thomas Lennon,2500000.0,0.0,0.0
Benni Diez,2500000.0,0.0,0.0
Stu Pollard,2500000.0,0.0,0.0
Jon Gunn,2500000.0,352810.0,0.141124
Jeff Celentano,2500000.0,1100000.0,0.44
Andrei Proshkin,2500000.0,302000.0,0.1208
Dick Richards,2500000.0,2000000.0,0.8
Jesse James Miller,2500000.0,0.0,0.0
Bill L. Norton,2500000.0,15014674.0,6.0058696
Paul Morrison,2500000.0,0.0,0.0
Michael F. Sears,2500000.0,0.0,0.0
Frédéric Jardin,2500000.0,3358.0,0.0013432
Ari Gold,2500000.0,0.0,0.0
Matthew Galkin,2500000.0,0.0,0.0
Tommy Lee Wallace,2500000.0,17383784.0,6.9535136
Zackary Adler,2500000.0,0.0,0.0
Hua-Tao Teng,2500000.0,0.0,0.0
Jean-Claude Schlim,2500000.0,0.0,0.0
W. Peter Iliff,2500000.0,0.0,0.0
Griff Furst,2500000.0,0.0,0.0
Trygve Allister Diesen,2500000.0,0.0,0.0
Guy Magar,2500000.0,0.0,0.0
Godfrey Ho,2500000.0,0.0,0.0
John Sullivan,2500000.0,33400000.0,13.36
Jessica Hausner,2500000.0,0.0,0.0
Stephen Elliott,2500000.0,3003.0,0.0012012
Pearry Reginald Teo,2500000.0,0.0,0.0
Ahn Byeong-ki,2500000.0,0.0,0.0
Justin Jones,2500000.0,0.0,0.0
Ryan Phillippe,2500000.0,0.0,0.0
Adam Rogers,2500000.0,0.0,0.0
Bruno Garotti,2500000.0,0.0,0.0
Jörg Tittel,2494400.0,0.0,0.0
Alex Helfrecht,2494400.0,0.0,0.0
Matt Hullum,2480421.0,0.0,0.0
Steve Taylor,2450000.0,0.0,0.0
Carmen Marron,2450000.0,0.0,0.0
Bruce McDonald,2450000.0,368428.0,0.1503787755102041
Simo Halinen,2439076.0,0.0,0.0
Lance Hool,2410000.0,10755447.0,4.462841078838174
Ole Martin Hafsmo,2400000.0,0.0,0.0
Mark McQueen,2400000.0,0.0,0.0
Brandon Cronenberg,2400000.0,0.0,0.0
Pål Sletaune,2400000.0,0.0,0.0
Jeff Baena,2400000.0,88273.0,0.0367804166666666
Kōji Wakamatsu,2391200.0,0.0,0.0
Shane Meadows,2380000.0,8905587.0,3.741843277310924
Michael Landon Jr.,2349352.0,0.0,0.0
Shyam Madiraju,2300000.0,0.0,0.0
Fabienne Berthaud,2300000.0,0.0,0.0
Gregory McQualter,2300000.0,0.0,0.0
Abbas Tyrewala,2300000.0,11100000.0,4.826086956521739
Pieter Kuijpers,2300000.0,0.0,0.0
Suzie Templeton,2300000.0,0.0,0.0
Reshef Levy,2300000.0,4500000.0,1.9565217391304348
Reb Braddock,2300000.0,49620.0,0.0215739130434782
Jim Handley,2280000.0,83320000.0,36.54385964912281
Ford Beebe,2280000.0,83320000.0,36.54385964912281
T. Hee,2280000.0,83320000.0,36.54385964912281
Anusha Rizvi,2270000.0,6900000.0,3.039647577092511
Claude Jutra,2250000.0,0.0,0.0
Kari Väänänen,2225000.0,0.0,0.0
Reza Bagher,2224000.0,28000000.0,12.589928057553957
Aun Hoe Goh,2219684.0,0.0,0.0
Pål Øie,2215773.0,0.0,0.0
Hari,2200001.0,9700003.0,4.409090268595333
Kyle Schickner,2200000.0,0.0,0.0
Aleksandr Gromov,2200000.0,0.0,0.0
Severin Eskeland,2200000.0,0.0,0.0
Aleksandr Atanesyan,2200000.0,0.0,0.0
Clément Virgo,2200000.0,0.0,0.0
David Michael Latt,2200000.0,0.0,0.0
Olli Saarela,2200000.0,0.0,0.0
George Mihalka,2200000.0,0.0,0.0
Robin Pront,2200000.0,0.0,0.0
Xu Zheng,2200000.0,208000000.0,94.54545454545456
Stian Kristiansen,2200000.0,0.0,0.0
Hwang Dong-hyuk,2200000.0,31500000.0,14.318181818181818
Algimantas Puipa,2177870.0,0.0,0.0
Paweł Pawlikowski,2159280.0,15298355.0,7.0849334037271685
Eugene Abizov,2153912.0,4864560.0,2.2584766694275347
Avi Nesher,2150000.0,0.0,0.0
Visar Morina,2137000.0,0.0,0.0
Chris Kentis,2130000.0,67769626.0,31.816725821596243
Sakari Kirjavainen,2100000.0,0.0,0.0
Daniele Ciprì,2100000.0,0.0,0.0
Jason Flemyng,2073816.0,0.0,0.0
Barry W. Blaustein,2053648.0,40953404.0,19.94178359679945
Srdan Golubović,2050000.0,0.0,0.0
William Keighley,2033000.0,3981000.0,1.958189867191343
Orelsan,2023920.0,0.0,0.0
Ken'ichi Takeshita,2017928.0,0.0,0.0
Raoul Walsh,2012150.0,1213880.0,0.6032751037447507
Tom Six,2011799.0,0.0,0.0
Simon Pummell,2004384.0,0.0,0.0
William A. Wellman,2000402.0,0.0,0.0
Miguel A. Ferrer,2000000.0,0.0,0.0
David Worth,2000000.0,14697005.0,7.3485025
Anders Anderson,2000000.0,7306.0,0.003653
Kenneth Scicluna,2000000.0,0.0,0.0
Brian Crano,2000000.0,0.0,0.0
Igor Voloshin,2000000.0,273137.0,0.1365685
Michael Almereyda,2000000.0,1568749.0,0.7843745
Debra Granik,2000000.0,13831503.0,6.9157515
Jack Conway,2000000.0,9172000.0,4.586
Tapio Piirainen,2000000.0,0.0,0.0
David Gleeson,2000000.0,33700.0,0.01685
Brian Hecker,2000000.0,0.0,0.0
Elliott Nugent,2000000.0,0.0,0.0
Jerry Dugan,2000000.0,0.0,0.0
R.J. Kizer,2000000.0,4100000.0,2.05
Brent McCorkle,2000000.0,0.0,0.0
David Engelbach,2000000.0,0.0,0.0
Janez Burger,2000000.0,0.0,0.0
Anna Melikyan,2000000.0,0.0,0.0
Steven Bernstein,2000000.0,48390.0,0.024195
Theo van Gogh,2000000.0,0.0,0.0
Peter Bratt,2000000.0,0.0,0.0
Abe Forsythe,2000000.0,0.0,0.0
Sean Stone,2000000.0,0.0,0.0
Nicolás López,2000000.0,58510.0,0.029255
Aku Louhimies,2000000.0,0.0,0.0
Lance Mungia,2000000.0,124494.0,0.062247
Afonso Poyart,2000000.0,24207299.0,12.1036495
Atıl İnanç,2000000.0,0.0,0.0
Elena Hazanov,2000000.0,0.0,0.0
Abderrahmane Sissako,2000000.0,1194481.0,0.5972405
Ari Folman,2000000.0,11581664.0,5.790832
Adrian Moat,2000000.0,0.0,0.0
Marielle Heller,2000000.0,1477002.0,0.738501
Dolph Lundgren,2000000.0,0.0,0.0
Evan Oppenheimer,2000000.0,0.0,0.0
David Sington,2000000.0,0.0,0.0
Chris Shadley,2000000.0,0.0,0.0
Robert Bierman,2000000.0,725131.0,0.3625655
Pen-Ek Ratanaruang,2000000.0,0.0,0.0
Henry Jaglom,2000000.0,299171.0,0.1495855
Georgy Malkov,2000000.0,0.0,0.0
Olga Subbotina,2000000.0,1268793.0,0.6343965
Andy Bausch,2000000.0,0.0,0.0
Bernard Girard,2000000.0,0.0,0.0
David Robert Mitchell,2000000.0,14674076.0,7.337038
Constantine Giannaris,2000000.0,0.0,0.0
Kristoffer Tabori,2000000.0,0.0,0.0
David Palmer,2000000.0,14400000.0,7.2
Oleg Assadulin,2000000.0,2118871.0,1.0594355
Morgan Neville,2000000.0,0.0,0.0
Bernard Salzmann,2000000.0,0.0,0.0
Kern Saxton,2000000.0,0.0,0.0
Teresa Villaverde,2000000.0,0.0,0.0
Jennifer Kent,2000000.0,6676471.0,3.3382355
Jeffrey Bloom,2000000.0,0.0,0.0
Ignacio Ferreras,2000000.0,0.0,0.0
Justin Price,2000000.0,0.0,0.0
Miguel Hermoso,2000000.0,0.0,0.0
David Hickson,2000000.0,0.0,0.0
Ifa Isfansyah,2000000.0,0.0,0.0
Adrienne Shelly,2000000.0,22179430.0,11.089715
Guy J. Louthan,2000000.0,0.0,0.0
Joe Mantello,2000000.0,2900000.0,1.45
Evgeniy Abyzov,2000000.0,0.0,0.0
Brian McNamara,2000000.0,0.0,0.0
Scott Reynolds,2000000.0,0.0,0.0
Levent Semerci,2000000.0,13500000.0,6.75
Jeff Fisher,2000000.0,0.0,0.0
Duncan Bridgeman,2000000.0,0.0,0.0
Eric Freiser,2000000.0,0.0,0.0
Gary Alazraki,2000000.0,0.0,0.0
Sasa Gedeon,2000000.0,0.0,0.0
Robert Rossen,2000000.0,7600000.0,3.8
Stevan Mena,2000000.0,0.0,0.0
Kieth Merrill,2000000.0,18.0,9e-06
Dave Payne,2000000.0,0.0,0.0
Jimmy T. Murakami,2000000.0,11005274.0,5.502637
Paul Nicholas,2000000.0,0.0,0.0
Phil Karlson,2000000.0,18718124.0,9.359062
Kôji Shiraishi,2000000.0,0.0,0.0
Robert Lee,2000000.0,0.0,0.0
Zoe R. Cassavetes,2000000.0,0.0,0.0
Artyom Aksyonenko,2000000.0,11666088.0,5.833044
Jourdan McClure,2000000.0,0.0,0.0
Huck Botko,2000000.0,563706.0,0.281853
Arvo Iho,2000000.0,0.0,0.0
Ron Oliver,2000000.0,0.0,0.0
Adam Leon,2000000.0,0.0,0.0
Gabriel Range,2000000.0,167000.0,0.0835
Ron Scalpello,2000000.0,0.0,0.0
Aisling Walsh,2000000.0,0.0,0.0
Jan Hřebejk,2000000.0,0.0,0.0
Vera Farmiga,2000000.0,841733.0,0.4208665
Norman J. Warren,2000000.0,0.0,0.0
Laila Pakalnina,2000000.0,0.0,0.0
Karzan Kader,2000000.0,0.0,0.0
Daniel Bollag,2000000.0,0.0,0.0
Albert Band,2000000.0,0.0,0.0
Anton Bormatov,2000000.0,11666088.0,5.833044
Francesca Comencini,2000000.0,0.0,0.0
Rolando Colla,2000000.0,0.0,0.0
Charles Walters,2000000.0,0.0,0.0
Charles T. Kanganis,2000000.0,0.0,0.0
Katell Quillévéré,2000000.0,0.0,0.0
James Mottern,2000000.0,0.0,0.0
Andrew Gurland,2000000.0,563706.0,0.281853
Neil Hardwick,2000000.0,0.0,0.0
James M. Hausler,2000000.0,0.0,0.0
Jacob Chase,2000000.0,0.0,0.0
Laurie Collyer,2000000.0,622806.0,0.311403
Emilio Aragón,2000000.0,0.0,0.0
Kelsey T. Howard,2000000.0,16344.0,0.008172
Christos Georgiou,2000000.0,0.0,0.0
Stijn Coninx,2000000.0,0.0,0.0
Kirill Kozlov,2000000.0,4803665.0,2.4018325
Ticoy Rodriguez,2000000.0,0.0,0.0
Tony Gatlif,2000000.0,124994.0,0.062497
Elmo Nüganen,2000000.0,0.0,0.0
Bhandit Thongdee,2000000.0,0.0,0.0
Peter Franzén,2000000.0,0.0,0.0
Patrick Durham,2000000.0,0.0,0.0
Ryan Gosling,2000000.0,45431.0,0.0227155
Noah Miller,2000000.0,0.0,0.0
Peter Djigirr,2000000.0,300000.0,0.15
Fernando Grostein Andrade,2000000.0,0.0,0.0
Sergei Loban,2000000.0,393816.0,0.196908
Martin Šulík,2000000.0,0.0,0.0
Sydney Sibilia,2000000.0,0.0,0.0
Petri Kotwica,2000000.0,0.0,0.0
Koji Hashimoto,2000000.0,4100000.0,2.05
Seo Mutarevic,2000000.0,0.0,0.0
Nikolai Dostal,2000000.0,0.0,0.0
Luiz Bolognesi,2000000.0,0.0,0.0
Lee Jeong-hyang,2000000.0,0.0,0.0
Richard W. Haines,2000000.0,0.0,0.0
Christopher Kulikowski,2000000.0,0.0,0.0
Laura Lau,2000000.0,13101672.0,6.550836
Bilal Lashari,2000000.0,0.0,0.0
Paul Norman,2000000.0,0.0,0.0
Jeff Stein,2000000.0,0.0,0.0
Catalina Aguilar Mastretta,2000000.0,0.0,0.0
Łukasz Palkowski,2000000.0,0.0,0.0
Bobby Boermans,2000000.0,0.0,0.0
Alex Ranarivelo,2000000.0,0.0,0.0
Ágnes Hranitzky,2000000.0,25461.0,0.0127305
Aleksey Uchitel,2000000.0,696681.0,0.3483405
Halder Gomes,2000000.0,4900000.0,2.45
Timothy Woodward Jr.,2000000.0,0.0,0.0
Andrei Konst,2000000.0,0.0,0.0
Karen Leigh Hopkins,2000000.0,0.0,0.0
Paul Soter,2000000.0,0.0,0.0
Tracey Hecht,2000000.0,0.0,0.0
Klim Poplavskiy,2000000.0,11666088.0,5.833044
Šarūnas Bartas,2000000.0,0.0,0.0
Jason Hreno,1999000.0,0.0,0.0
Matti Kinnunen,1970000.0,0.0,0.0
Leszek Dawid,1951964.0,0.0,0.0
William Girdler,1950000.0,0.0,0.0
Matt Norman,1949120.0,0.0,0.0
Zacharias Kunuk,1934000.0,3786801.0,1.9580149948293688
Vadim Glowna,1900000.0,0.0,0.0
Fred M. Wilcox,1900000.0,3250000.0,1.7105263157894737
Richard T. Heffron,1900000.0,0.0,0.0
Martin Prakkat,1900000.0,5900000.0,3.1052631578947367
Andrucha Waddington,1900000.0,2070806.0,1.089897894736842
Gabriele Mainetti,1900000.0,0.0,0.0
Eytan Fox,1900000.0,116207.0,0.0611615789473684
Jamal Hill,1900000.0,0.0,0.0
Ernst Lubitsch,1897000.0,2279000.0,1.2013705851344227
John Hay,1875600.0,0.0,0.0
Robert D. Webb,1850000.0,9000000.0,4.864864864864865
Nigel Wingrove,1850000.0,0.0,0.0
Robert Siodmak,1850000.0,0.0,0.0
Dimitar Mitovski,1850000.0,0.0,0.0
Imran Naqvi,1850000.0,0.0,0.0
Karthik Subbaraj,1840000.0,2800000.0,1.5217391304347827
Rohan Sippy,1823152.0,7133082.0,3.912499890299877
Maccio Capatonda,1816720.0,4541800.0,2.5
Jean Negulesco,1805000.0,4905000.0,2.7174515235457064
Stephen Chiodo,1800000.0,0.0,0.0
Rosa Karo,1800000.0,0.0,0.0
Krisztina Goda,1800000.0,0.0,0.0
Eriq La Salle,1800000.0,0.0,0.0
Tony Tang,1800000.0,0.0,0.0
Corey Grant,1800000.0,0.0,0.0
Ishirô Honda,1800000.0,0.0,0.0
Noel Black,1800000.0,0.0,0.0
Etgar Keret,1800000.0,0.0,0.0
Benh Zeitlin,1800000.0,21107746.0,11.726525555555556
Carlos Carrera,1800000.0,0.0,0.0
Shira Geffen,1800000.0,0.0,0.0
S. Craig Zahler,1800000.0,0.0,0.0
Lucy Walker,1771323.0,187716.0,0.105975025447081
Bob Fugger,1750000.0,0.0,0.0
Teppo Airaksinen,1730000.0,0.0,0.0
Jared Cohn,1700000.0,500000.0,0.2941176470588235
Sundar C,1700000.0,0.0,0.0
Mike Carter,1700000.0,0.0,0.0
Mark Illsley,1700000.0,1943649.0,1.1433229411764705
Matthew Cole Weiss,1700000.0,12762.0,0.0075070588235294
Marjut Komulainen,1700000.0,0.0,0.0
Kwon Nam-Ki,1700000.0,0.0,0.0
Marek Koterski,1689118.0,0.0,0.0
Herman Yau,1680000.0,37884.0,0.02255
Fred Olen Ray,1663000.0,0.0,0.0
Levan Bakhia,1650000.0,0.0,0.0
Dan Curtis,1650000.0,0.0,0.0
John Butler,1650000.0,0.0,0.0
Ranjith,1648755.0,2250547.0,1.3649978316972504
Erich von Stroheim,1647517.0,400201.0,0.2429116057679526
Deborah Saïag,1645885.0,0.0,0.0
Isabelle Vitari,1645885.0,0.0,0.0
Benoît Pétré,1645885.0,0.0,0.0
Mika Tard,1645885.0,0.0,0.0
Jerry Schatzberg,1645000.0,0.0,0.0
Katarzyna Roslaniec,1635794.0,0.0,0.0
Guy Maddin,1621010.0,21291.0,0.0131344038593222
Savage Steve Holland,1600000.0,10297601.0,6.436000625
Cristian Nemescu,1600000.0,0.0,0.0
Josh Fox,1600000.0,0.0,0.0
Riku Suokas,1600000.0,0.0,0.0
W.D. Hogan,1600000.0,0.0,0.0
Roman Karimov,1557903.0,4781457.0,3.0691622007275163
Vivek Agnihotri,1556288.0,1268395.0,0.8150130310071144
MJ Dixon,1550000.0,0.0,0.0
Hannu Kahakorpi,1531604.0,0.0,0.0
W.S. Van Dyke,1526408.0,6696000.0,4.386769461375988
Kim Mordaunt,1525000.0,0.0,0.0
Anders Riis-Hansen,1520000.0,0.0,0.0
Petr Zelenka,1509896.0,0.0,0.0
Tony Maylam,1500007.0,5.0,3.33331777785037e-06
John Murlowski,1500000.0,0.0,0.0
Nic Balthazar,1500000.0,0.0,0.0
Lynne Littman,1500000.0,2044892.0,1.3632613333333334
Richard Gray,1500000.0,0.0,0.0
Julia Kwan,1500000.0,0.0,0.0
Charlie Nguyễn,1500000.0,0.0,0.0
Arthur Lubin,1500000.0,0.0,0.0
Alex Turner,1500000.0,0.0,0.0
Joseph Mangine,1500000.0,0.0,0.0
Steffen Haars,1500000.0,8786756.0,5.857837333333333
Giovanni Rodríguez,1500000.0,0.0,0.0
Kevin Hench,1500000.0,0.0,0.0
Víctor Gaviria,1500000.0,0.0,0.0
Kirill Belevich,1500000.0,0.0,0.0
Flip van der Kuil,1500000.0,8786756.0,5.857837333333333
Adam Carolla,1500000.0,0.0,0.0
Janus Metz Pedersen,1500000.0,0.0,0.0
João Jardim,1500000.0,187716.0,0.125144
Gabriel Mascaro,1500000.0,0.0,0.0
Dominique Monfery,1500000.0,0.0,0.0
Reynir Lyngdal,1500000.0,0.0,0.0
Sukumar,1500000.0,0.0,0.0
Shyam Kaushal,1500000.0,0.0,0.0
Robert Lee King,1500000.0,0.0,0.0
Art Camacho,1500000.0,0.0,0.0
Eron Sheean,1500000.0,0.0,0.0
Prakash Jha,1500000.0,0.0,0.0
Newt Arnold,1500000.0,11806119.0,7.870746
Arthur Louis Fuller,1500000.0,0.0,0.0
Subodh Bhave,1500000.0,4400000.0,2.933333333333333
Pedro Urrutia,1500000.0,0.0,0.0
Krzysztof Zanussi,1500000.0,0.0,0.0
Bertrand Bonello,1500000.0,0.0,0.0
Ted Koland,1500000.0,1938.0,0.001292
Rebecca Miller,1500000.0,4064029.0,2.7093526666666667
Brian Baugh,1500000.0,2000000.0,1.3333333333333333
Brian Miller,1500000.0,0.0,0.0
Gábor Herendi,1500000.0,0.0,0.0
Gregory Hatanaka,1500000.0,0.0,0.0
David DeFalco,1500000.0,0.0,0.0
Justin Trefgarne,1500000.0,0.0,0.0
Martin Gero,1500000.0,0.0,0.0
Jeffery Scott Lando,1500000.0,0.0,0.0
Adam Massey,1500000.0,0.0,0.0
David Benullo,1500000.0,0.0,0.0
Tara Subkoff,1500000.0,0.0,0.0
Sean Cisterna,1500000.0,0.0,0.0
Maggie Carey,1500000.0,3566225.0,2.377483333333333
Dean O'Flaherty,1500000.0,56000.0,0.0373333333333333
Henry Bean,1500000.0,416925.0,0.27795
Joseph Greco,1500000.0,0.0,0.0
Fabián Bielinsky,1500000.0,0.0,0.0
Christine Nielsen,1500000.0,0.0,0.0
Joel David Moore,1500000.0,0.0,0.0
Rajeev Ravi,1500000.0,0.0,0.0
David Michael Conley,1500000.0,0.0,0.0
Andrés Wood,1500000.0,0.0,0.0
Adam Randall,1500000.0,0.0,0.0
Oley Sassone,1500000.0,0.0,0.0
David Moreton,1500000.0,870751.0,0.5805006666666667
Douglas Horn,1500000.0,0.0,0.0
Curtis Crawford,1500000.0,0.0,0.0
Bruce Campbell,1500000.0,173066.0,0.1153773333333333
Cristi Puiu,1488410.0,0.0,0.0
Amat Escalante,1478000.0,0.0,0.0
Mario Bava,1466500.0,0.0,0.0
Busby Berkeley,1464141.0,9527624.0,6.507313161778818
Michael Addis,1450000.0,1404.0,0.0009682758620689
Oliver Frampton,1446950.0,0.0,0.0
Paul Bartel,1430000.0,9500000.0,6.643356643356643
Valérie Lemercier,1400000.0,0.0,0.0
Ciro Guerra,1400000.0,1320005.0,0.9428607142857144
Miguel Ángel Lamata,1400000.0,0.0,0.0
Robert Manganelli,1400000.0,0.0,0.0
Anders Engström,1400000.0,0.0,0.0
Jørgen Leth,1400000.0,0.0,0.0
Dejan Zečević,1400000.0,286000.0,0.2042857142857143
Tuukka Temonen,1400000.0,0.0,0.0
Jukka-Pekka Valkeapää,1400000.0,0.0,0.0
Chris Kraus,1400000.0,0.0,0.0
Paul Tarnopol,1400000.0,0.0,0.0
Daryn Tufts,1400000.0,0.0,0.0
Tod Browning,1391177.0,2637189.0,1.8956531052482897
Radu Jude,1379375.0,105097.0,0.0761917535115541
Leslie H. Martinson,1377800.0,0.0,0.0
Laurent Bouhnik,1344000.0,0.0,0.0
André Mélançon,1340000.0,0.0,0.0
Bhaskar,1333333.0,5333333.0,4.000000750000187
Waris Hussein,1300000.0,0.0,0.0
